Message num,Action,send,recived,RXPower,FPPower
16859,POLL,1093833244160,351932252371,-88.65,-93.43
16859,POLL_ACK,355687680000,1097588760209,-88.51,-100.65
16859,RANGE,41269248,357651893201,-88.04,-100.72
16860,POLL,2373022720,359983641814,-88.3,-100.4
16860,POLL_ACK,363739901440,6129370626,-88.59,-102.29
16860,RANGE,8093131776,365703739007,-87.8,-101.06
16861,POLL,10424429568,368035031926,-88.32,-103.02
16861,POLL_ACK,371791683072,14181168978,-88.97,-100.69
16861,RANGE,16143716352,373754306838,-88.45,-99.89
16862,POLL,18475835904,376086421520,-88.17,-100.74
16862,POLL_ACK,379842761216,22232263893,-88.65,-98.21
16862,RANGE,24195943936,381806517661,-88.33,-101.27
16863,POLL,26527242240,384137811106,-88.56,-98.74
16863,POLL_ACK,387893791744,30283311191,-88.77,-98.61
16863,RANGE,32247156224,389857713180,-88.41,-98.17
16864,POLL,34578977792,392189529877,-88.48,-96.88
16864,POLL_ACK,395945859584,38335395855,-88.76,-100.29
16864,RANGE,40301614592,397912154709,-88.67,-99.06
16865,POLL,42630370304,400240905575,-88.26,-98.57
16865,POLL_ACK,403997780992,46387334093,-88.66,-99.88
16865,RANGE,48350543360,405961066730,-88.15,-97.32
16866,POLL,50681461760,408291980242,-88.35,-97.12
16866,POLL_ACK,412048733184,54438303093,-88.35,-98.09
16866,RANGE,56401331200,414011837721,-88.34,-97.02
16867,POLL,58732810752,416343312367,-88.06,-98.51
16867,POLL_ACK,420099610624,62489197396,-88.54,-99.18
16867,RANGE,64452078592,422062568234,-88.11,-97.89
16868,POLL,66784228864,424394713585,-88.02,-98.61
16868,POLL_ACK,428150760448,70540364110,-88.58,-96.99
16868,RANGE,72504328704,430114801466,-88.29,-97.37
16869,POLL,74835681792,432446149646,-88.56,-96.54
16869,POLL_ACK,436203038208,78592658778,-88.99,-95.27
16869,RANGE,80555786240,438166242141,-88.27,-96.46
16870,POLL,82887042048,440497493050,-88.48,-94.86
16870,POLL_ACK,444254124032,86643761424,-88.9,-95.71
16870,RANGE,88606930432,446217369500,-88.3,-94.14
16871,POLL,90938886144,448549320310,-88.67,-96.74
16871,POLL_ACK,452305831936,94695486166,-88.52,-97.0
16871,RANGE,96659105792,454269528038,-87.81,-95.87
16872,POLL,98989854720,456600272066,-88.47,-96.67
16872,POLL_ACK,460356895744,102746566801,-88.21,-95.63
16872,RANGE,104708789760,462319195175,-87.27,-94.81
16873,POLL,107041629696,464652030218,-87.23,-96.44
16873,POLL_ACK,468408419328,110798107249,-87.26,-94.94
16873,RANGE,112761341440,470371730013,-87.17,-94.84
16874,POLL,123144120832,480754487624,-87.83,-95.55
16874,POLL_ACK,484509562880,126899284459,-89.43,-98.37
16874,RANGE,128862513152,486472868002,-88.87,-97.5
16875,POLL,131195481088,488805831039,-88.75,-96.28
16875,POLL_ACK,492562361856,134952100293,-88.64,-97.92
16875,RANGE,136915435520,494525773654,-87.25,-94.39
16876,POLL,139246887424,496857220499,-87.4,-98.84
16876,POLL_ACK,500613701632,143003456922,-88.81,-101.21
16876,RANGE,144967171072,502577492178,-89.04,-98.17
16877,POLL,147298293760,504908609974,-88.81,-101.85
16877,POLL_ACK,508664973824,151054745961,-89.52,-99.86
16877,RANGE,153018113536,510628417782,-88.74,-97.11
16878,POLL,155349746688,512960046048,-88.56,-100.58
16878,POLL_ACK,516716681216,159106470214,-88.59,-98.43
16878,RANGE,161069670400,518679957780,-88.59,-100.21
16879,POLL,163401482240,521011764710,-88.55,-102.22
