Message num,Action,send,recived,RXPower,FPPower
3204,POLL,1060285820928,74154836261,-91.6,-103.91
3204,POLL_ACK,76122381312,1062253445465,-91.72,-104.55
3204,RANGE,1066005794816,79874832929,-91.92,-105.21
3205,POLL,1068337222656,82206270040,-92.09,-104.69
3205,POLL_ACK,84173512704,1070304544818,-92.53,-107.02
3205,RANGE,1074057375232,87926445396,-92.39,-100.89
3206,POLL,1076388685824,90257765257,-92.24,-99.85
3206,POLL_ACK,92225077248,1078356077318,-92.98,-106.79
3206,RANGE,1082108912128,95978014336,-92.7,-100.07
3207,POLL,1084440406528,98309518012,-92.9,-106.52
3207,POLL_ACK,100276963840,1086407931868,-93.29,-101.52
3207,RANGE,1090160261120,104029395368,-93.33,-100.46
3208,POLL,1092491493376,106360636893,-93.29,-101.62
3208,POLL_ACK,108327772160,1094458708156,-93.57,-106.05
3208,RANGE,1098211522560,112080688850,-93.25,-101.14
3209,POLL,1031262720,114412066065,-93.27,-100.78
3209,POLL_ACK,116379270656,2998546829,-93.56,-101.88
3209,RANGE,6751874560,120132700665,-93.18,-100.43
3210,POLL,9082666496,122463501862,-93.03,-105.08
3210,POLL_ACK,124430591488,11049835638,-93.48,-104.18
3210,RANGE,14802391552,128183249690,-93.37,-101.82
3211,POLL,17134385152,130515252553,-93.27,-101.9
3211,POLL_ACK,132482663936,19101876060,-93.59,-101.07
3211,RANGE,22854190080,136235080258,-93.24,-102.64
3212,POLL,25185470976,138566370407,-93.22,-102.91
3212,POLL_ACK,140534176768,27153356875,-93.32,-102.98
3212,RANGE,30905445376,144286367579,-93.26,-100.39
3213,POLL,33236812288,146617743749,-93.2,-100.18
3213,POLL_ACK,148584791040,35203939121,-93.52,-99.93
3213,RANGE,38956898304,152337852550,-92.82,-101.24
3214,POLL,41288593920,154669557435,-92.76,-101.47
3214,POLL_ACK,156636293120,43255409149,-93.23,-101.61
3214,RANGE,47008443392,160389429688,-92.89,-98.76
3215,POLL,57391462400,170772490006,-93.61,-100.03
3215,POLL_ACK,172738155008,59357206935,-94.3,-100.1
3215,RANGE,63109655040,176490705457,-93.64,-99.1
3216,POLL,65442798080,178823857778,-93.56,-99.12
3216,POLL_ACK,180791011840,67410031702,-93.75,-99.2
3216,RANGE,71162634752,184543717223,-93.91,-99.83
3217,POLL,73493882368,186874974086,-93.73,-99.58
3217,POLL_ACK,188842121728,75461109582,-94.06,-100.31
3217,RANGE,79213904384,192595018840,-93.91,-99.82
3218,POLL,81545605120,194926728820,-94.74,-101.44
3218,POLL_ACK,196894137856,83513093736,-94.72,-100.69
3218,RANGE,87265498624,200646645045,-94.74,-100.31
3219,POLL,89596627968,202977783664,-94.95,-101.3
3219,POLL_ACK,204944884224,91563808115,-95.61,-101.44
3219,RANGE,95316538880,208697717309,-95.34,-99.82
3220,POLL,97648033792,211029221466,-95.41,-100.2
3220,POLL_ACK,212996829184,99615721100,-95.56,-99.74
3220,RANGE,103368334848,216749545261,-95.28,-99.85
3221,POLL,105699436032,219080655689,-95.2,-100.39
3221,POLL_ACK,221047824384,107666684303,-97.67,-102.24
3221,RANGE,111419594240,224800836610,-95.83,-100.8
3222,POLL,113750838272,227132089910,-95.53,-100.69
3222,POLL_ACK,229099331072,115718159024,-95.71,-100.67
3222,RANGE,119470607872,232851882223,-95.34,-100.1
3223,POLL,121802615808,235183899375,-95.77,-100.34
3223,POLL_ACK,237150865408,115718159024,-95.71,-100.67
3223,RANGE,127522477568,240903783834,-98.52,-102.12
3224,POLL,137905044992,235183899375,-95.77,-100.34
3224,POLL_ACK,237150865408,115718159024,-95.71,-100.67
3224,RANGE,143625343488,257006713681,-96.0,-101.91
3225,POLL,145956828672,235183899375,-95.77,-100.34
3225,POLL_ACK,237150865408,115718159024,-95.71,-100.67
3225,RANGE,151676654592,265058056620,-95.72,-101.77
3226,POLL,170110653952,283492128931,-95.29,-101.6
3226,POLL_ACK,285456963072,172075567701,-95.8,-100.8
3226,RANGE,175830824448,289212322066,-95.52,-99.7
3227,POLL,178162052096,291543558946,-95.94,-100.66
3227,POLL_ACK,293510853632,180129426390,-96.08,-100.32
3227,RANGE,183882332160,297263861661,-95.38,-100.37
3228,POLL,186213512192,299595050909,-95.23,-100.44
3228,POLL_ACK,301562493952,188181034825,-95.04,-101.42
3228,RANGE,191933294592,305314855973,-94.54,-100.02
3229,POLL,194264856576,307646427199,-94.85,-100.47
3229,POLL_ACK,309613999104,196232508070,-94.38,-100.43
3229,RANGE,199984842240,313366435508,-93.79,-99.99
3230,POLL,202316262912,315697865417,-94.13,-99.95
3230,POLL_ACK,317664849408,204283326496,-94.07,-100.11
3230,RANGE,208036219392,321417844556,-93.76,-100.15
3231,POLL,210367661056,323749295456,-93.39,-99.4
3231,POLL_ACK,325717079552,212335524745,-93.77,-100.46
3231,RANGE,216087651328,329469308402,-93.43,-100.62
3232,POLL,226470524416,339852222578,-93.27,-100.42
3232,POLL_ACK,341818115584,228436496999,-94.19,-100.57
3232,RANGE,232188956672,345570677483,-93.0,-98.36
3233,POLL,234522372608,347904102605,-92.85,-99.08
3233,POLL_ACK,349871787008,236490136670,-93.69,-99.54
3233,RANGE,240242413056,353624165548,-93.19,-99.1
3234,POLL,242573642240,355955403896,-92.92,-98.75
3234,POLL_ACK,357922647552,244540965508,-92.56,-100.28
3234,RANGE,248293174272,361674958474,-91.85,-99.9
