Message num,Action,send,recived,RXPower,FPPower
24108,POLL,920711961088,217542213849,-91.75,-97.29
24108,POLL_ACK,218615008256,921784864985,-91.35,-96.83
24108,RANGE,926431830016,223261964164,-92.22,-97.73
24109,POLL,928763309568,225593395398,-91.95,-97.64
24109,POLL_ACK,226665976832,929836000489,-91.23,-96.78
24109,RANGE,934483268096,231313235321,-91.97,-97.56
24110,POLL,936814715392,233644634272,-91.93,-97.33
24110,POLL_ACK,234716363264,937886553845,-90.93,-96.98
24110,RANGE,942533351936,239363152264,-92.35,-97.05
24111,POLL,944866507776,241696259713,-91.82,-97.84
24111,POLL_ACK,242769416704,945939774271,-91.05,-96.06
24111,RANGE,950586344960,247415978303,-91.88,-96.82
24112,POLL,952917584896,249747169882,-91.83,-97.59
24112,POLL_ACK,250819375104,953989899583,-91.65,-96.5
24112,RANGE,958637384704,255466851100,-91.77,-97.57
24113,POLL,969020787712,265850038854,-92.68,-98.72
24113,POLL_ACK,266920931840,970091790128,-92.66,-99.65
24113,RANGE,974738788352,271567920958,-91.14,-97.09
24114,POLL,977071755776,273900840024,-91.96,-96.46
24114,POLL_ACK,274973608448,978144633688,-92.28,-99.64
24114,RANGE,982791648768,279620614409,-91.0,-96.31
24115,POLL,985123599360,281952516645,-92.26,-97.67
24115,POLL_ACK,283025289728,986196481930,-91.68,-98.3
24115,RANGE,990843127808,287671926507,-92.32,-97.97
24116,POLL,1001226019840,298054603299,-91.96,-96.25
24116,POLL_ACK,299125053440,1002296579429,-90.85,-95.72
24116,RANGE,1006946178560,303774643439,-91.67,-96.11
24117,POLL,1009277425664,306105842198,-92.13,-97.14
24117,POLL_ACK,307178488832,1010350181795,-91.37,-96.36
24117,RANGE,1014995812352,311824110297,-92.74,-99.65
24118,POLL,1017328784896,314157034465,-94.81,-102.52
24118,POLL_ACK,315229710336,1018401570230,-91.77,-99.03
24118,RANGE,1023048699904,319876830860,-92.75,-99.97
24119,POLL,1025380179456,322208262086,-92.29,-99.9
24119,POLL_ACK,323280998400,1026453025227,-91.31,-99.37
24119,RANGE,1031100277760,327928241791,-92.08,-99.81
24120,POLL,1033431643136,330259558842,-92.22,-99.73
24120,POLL_ACK,331331896320,1034504090084,-91.52,-98.64
24120,RANGE,1039151550976,335979348096,-92.88,-98.51
24121,POLL,1041483002368,330259558842,-92.22,-99.73
24121,POLL_ACK,331331896320,1034504090084,-91.52,-98.64
24121,RANGE,1047201639424,344029269604,-91.45,-97.69
24122,POLL,1049534454784,346362036602,-91.39,-97.7
24122,POLL_ACK,347434077184,1050606604863,-90.52,-97.6
24122,RANGE,1055254446592,352081909754,-91.94,-100.35
24123,POLL,1057586251776,354413666568,-92.19,-99.68
24123,POLL_ACK,355486122496,1058658817156,-91.68,-98.76
24123,RANGE,1063305768448,360133064640,-92.31,-98.47
24124,POLL,1065637219840,362464467678,-92.31,-99.02
24124,POLL_ACK,363537415168,1066710276812,-91.54,-98.05
24124,RANGE,1071356810752,368183939980,-92.38,-99.1
24125,POLL,1073688736768,370515817634,-92.7,-99.43
24125,POLL_ACK,371588307968,1074761336575,-91.32,-99.51
24125,RANGE,1079407577600,376234539856,-91.62,-98.05
24126,POLL,1081740078080,378566991969,-91.53,-97.96
24126,POLL_ACK,379639721472,1082812917074,-90.71,-96.77
24126,RANGE,1087458781696,384285576965,-91.4,-96.25
24127,POLL,1089791875072,386618621960,-91.7,-96.84
24127,POLL_ACK,387691518464,1090864881085,-91.32,-96.66
24127,RANGE,1095511320576,392337948823,-91.65,-95.45
24128,POLL,1097843218944,394669798829,-91.57,-96.66
24128,POLL_ACK,395742485504,1098916015126,-90.75,-94.92
24128,RANGE,4051352064,400389441092,-91.49,-97.59
24129,POLL,6382667776,402720708449,-91.96,-98.15
24129,POLL_ACK,403793448448,7455517270,-91.13,-97.65
24129,RANGE,12102182912,408440104969,-92.26,-97.68
24130,POLL,14434383360,410772257032,-92.08,-97.78
24130,POLL_ACK,411844673536,15506909373,-90.83,-96.77
24130,RANGE,20152632320,416490387371,-92.34,-99.51
24131,POLL,22485479424,418823186084,-92.38,-98.45
24131,POLL_ACK,419895827968,23558230793,-91.53,-97.32
24131,RANGE,28205120000,424542708056,-91.44,-96.36
24132,POLL,38588613120,434925985831,-91.12,-96.09
24132,POLL_ACK,435997286912,39660023674,-90.48,-94.83
24132,RANGE,44306528256,440643782401,-91.62,-95.77
24133,POLL,46639696896,442976902634,-91.49,-97.02
24133,POLL_ACK,444049484800,47712388561,-90.71,-96.93
24133,RANGE,52359470080,448696557188,-91.8,-96.57
24134,POLL,54691102720,451028141457,-91.78,-97.15
24134,POLL_ACK,452101085184,55764155936,-90.77,-96.35
24134,RANGE,60410956288,456747876392,-91.81,-97.91
24135,POLL,62742900224,459079771934,-91.4,-97.65
24135,POLL_ACK,460152485888,63815723649,-90.52,-96.94
24135,RANGE,68462308864,464799061959,-91.74,-98.5
24136,POLL,70793914368,467130619120,-91.79,-98.72
24136,POLL_ACK,468203395072,71866799815,-91.11,-98.14
24136,RANGE,76513208320,472849794445,-91.81,-97.74
24137,POLL,78845274112,475181811875,-92.02,-96.67
24137,POLL_ACK,476254356480,79917928215,-90.84,-95.5
24137,RANGE,84564911104,480901330205,-91.34,-97.79
24138,POLL,86896735744,483233106481,-91.49,-98.57
24138,POLL_ACK,484304530944,87968269671,-90.8,-97.83
24138,RANGE,92617035264,488953287354,-92.05,-98.0
24139,POLL,94948085760,491284289496,-92.17,-98.1
24139,POLL_ACK,492357052928,96020958686,-91.31,-98.1
24139,RANGE,100667649536,497003734644,-92.69,-97.87
24140,POLL,102999555584,499335592332,-93.0,-97.55
24140,POLL_ACK,500407955456,104072028202,-92.08,-96.94
24140,RANGE,108719436288,505055354418,-92.66,-97.58
24141,POLL,111050943488,507386813259,-92.8,-98.41
24141,POLL_ACK,508459249664,112123489377,-92.16,-97.36
24141,RANGE,116770716672,513106467836,-93.12,-97.64
24142,POLL,119102349312,515438052113,-92.95,-98.25
24142,POLL_ACK,516509544448,120173951108,-91.84,-97.36
24142,RANGE,124821894144,521157478329,-92.5,-97.79
24143,POLL,127153755136,523489290945,-92.6,-98.15
24143,POLL_ACK,524561989632,128226563297,-91.82,-97.7
24143,RANGE,132873990656,529209407829,-92.19,-97.88
24144,POLL,135205114880,531540483704,-92.35,-97.89
24144,POLL_ACK,532613400576,136278141242,-91.34,-96.87
24144,RANGE,140924370944,537259621156,-91.74,-98.75
24145,POLL,143256891392,539592093254,-94.96,-101.74
24145,POLL_ACK,540665833984,144330741640,-91.04,-98.04
24145,RANGE,148976686592,545311769808,-91.13,-97.78
24146,POLL,151307926528,547642961410,-91.4,-97.33
24146,POLL_ACK,548714502144,152379576741,-90.48,-96.51
24146,RANGE,157026930176,553361846442,-91.89,-96.42
24147,POLL,159359378432,555694246317,-91.88,-96.85
24147,POLL_ACK,556766746624,160431988241,-91.21,-96.71
24147,RANGE,165079286272,561414035490,-91.7,-98.16
24148,POLL,167410784256,563745485128,-91.58,-98.14
24148,POLL_ACK,564818150400,168483559005,-91.26,-97.33
24148,RANGE,173130692096,569465274333,-91.94,-98.03
24149,POLL,175462144000,571796677883,-91.6,-98.12
24149,POLL_ACK,572869310464,176534886059,-90.9,-97.95
24149,RANGE,181181960704,577516375980,-91.5,-97.46
24150,POLL,183513925120,579848292022,-91.5,-97.59
24150,POLL_ACK,580921031680,184586774281,-90.92,-97.21
24150,RANGE,189232737280,585566985544,-91.48,-96.81
24151,POLL,191565393408,587899593284,-91.46,-97.47
24151,POLL_ACK,588972644352,192638553998,-90.68,-96.28
24151,RANGE,197284710912,593618792149,-91.85,-96.52
24152,POLL,207667823104,604001688982,-91.97,-97.49
24152,POLL_ACK,605072462336,208738705922,-91.28,-96.73
24152,RANGE,213386072576,609719819838,-91.27,-97.29
24153,POLL,215719173120,612052872008,-91.5,-96.73
24153,POLL_ACK,613125972480,216792383108,-91.36,-96.93
24153,RANGE,221439056384,617772636614,-92.17,-97.48
24154,POLL,223770954240,620104486105,-92.28,-97.39
24154,POLL_ACK,621176427520,224843005133,-91.33,-97.04
24154,RANGE,229489203712,625822616952,-92.19,-98.47
24155,POLL,231822422528,628155787358,-92.84,-98.3
24155,POLL_ACK,629227829760,232894574399,-91.52,-97.67
24155,RANGE,237542084096,633875330287,-92.13,-98.07
24156,POLL,239873436672,636206634508,-92.27,-98.26
24156,POLL_ACK,637279517696,240946429367,-91.13,-97.74
24156,RANGE,245593484288,641926563458,-91.15,-98.1
24157,POLL,247924842496,644257873322,-91.26,-98.2
24157,POLL_ACK,645330535936,248997614606,-90.29,-98.0
24157,RANGE,253644834304,649977746486,-90.78,-97.17
24158,POLL,255976640000,652309503817,-91.06,-97.3
24158,POLL_ACK,653382143488,257049389192,-90.63,-96.64
24158,RANGE,261696021504,658028766662,-91.7,-97.51
24159,POLL,264027654144,660360350948,-92.11,-97.79
24159,POLL_ACK,661432015360,265099428037,-91.5,-96.6
24159,RANGE,269746151424,666078729613,-92.29,-98.17
24160,POLL,272079059968,668411589751,-92.21,-97.72
24160,POLL_ACK,669484467200,273152046912,-91.65,-97.72
24160,RANGE,277798267392,674130678556,-92.07,-98.46
24161,POLL,280130408448,676462771222,-92.48,-98.5
24161,POLL_ACK,677535546368,281203293078,-91.47,-98.08
24161,RANGE,285849494528,682181738701,-92.27,-97.54
24162,POLL,288181871616,684514067414,-92.82,-98.27
24162,POLL_ACK,685586572288,289254485988,-92.0,-96.94
24162,RANGE,293900954624,690233031769,-91.52,-98.37
24163,POLL,296233212928,692565241709,-91.36,-97.15
24163,POLL_ACK,693637075456,297305156141,-90.37,-97.11
24163,RANGE,301953320448,698285230589,-92.12,-98.83
24164,POLL,304284683264,700616545085,-91.46,-98.91
