Message num,Action,send,recived,RXPower,FPPower
24137,POLL,920711961088,180420718444,-88.69,-94.96
24137,POLL_ACK,184177046016,924468348516,-88.45,-94.81
24137,RANGE,926431830016,186140628903,-88.77,-94.36
24138,POLL,928763309568,188472125366,-88.66,-94.36
24138,POLL_ACK,192228917248,932520161313,-88.45,-94.92
24138,RANGE,934483268096,194192125427,-88.63,-94.74
24139,POLL,936814715392,196523589620,-88.33,-94.22
24139,POLL_ACK,200280908800,940572094421,-88.34,-95.0
24139,RANGE,942533351936,202242267682,-88.41,-94.96
24140,POLL,944866507776,204575440443,-88.86,-94.67
24140,POLL_ACK,208331916800,948623044004,-88.52,-95.28
24140,RANGE,950586344960,210295319152,-88.47,-94.17
24141,POLL,952917584896,212626575987,-87.82,-94.29
24141,POLL_ACK,216383316480,956674385233,-88.13,-95.95
24141,RANGE,958637384704,218346417331,-88.85,-95.55
24142,POLL,969020787712,228729895629,-87.21,-94.85
24142,POLL_ACK,232484702208,972775654153,-88.87,-95.36
24142,RANGE,974738788352,234447937795,-88.85,-94.93
24143,POLL,977071755776,236780922133,-88.25,-93.92
24143,POLL_ACK,240537305088,980828198633,-88.48,-95.26
24143,RANGE,982791648768,242500856601,-88.7,-95.26
24144,POLL,985123599360,244832824092,-88.97,-95.66
24144,POLL_ACK,248589279232,988880114379,-88.84,-95.77
24144,RANGE,990843127808,250552394035,-88.9,-95.58
24145,POLL,993174942720,252884225837,-88.37,-94.97
24145,POLL_ACK,256641112064,996931888832,-88.35,-95.94
24145,RANGE,998894701568,258604026176,-88.76,-96.39
24146,POLL,1001226019840,260935361334,-88.83,-95.1
24146,POLL_ACK,264691618816,1004982337224,-88.64,-94.47
24146,RANGE,1006946178560,266655561542,-88.82,-94.44
24147,POLL,1009277425664,268986825532,-88.48,-93.68
24147,POLL_ACK,272743524352,1013034184398,-88.06,-94.0
24147,RANGE,1014995812352,274705253674,-87.57,-93.51
24148,POLL,1017328784896,277038243110,-87.86,-94.06
24148,POLL_ACK,280794706944,1021085308661,-87.89,-94.76
24148,RANGE,1023048699904,282758199576,-88.05,-93.67
24149,POLL,1025380179456,285089696015,-87.93,-94.68
24149,POLL_ACK,288845995008,1029136538331,-87.88,-94.26
24149,RANGE,1031100277760,290809835802,-88.13,-94.26
24150,POLL,1033431643136,293141218079,-88.17,-95.04
24150,POLL_ACK,296898387968,1037188872928,-88.44,-94.18
24150,RANGE,1039151550976,298861167397,-88.44,-94.07
24151,POLL,1041483002368,301192635651,-88.58,-94.48
24151,POLL_ACK,304949101568,1045239528184,-88.54,-94.49
