Name,TOF,RX,FP,dist
11a1,35017.3961593644,-84.63,-91.27,164.2440845707792
12a2,35047.59836256064,-85.84,-91.61,164.3857436819653
13a3,35149.78941102284,-83.9,-91.64,164.86505616795418
14a4,35070.24485682087,-84.8,-91.94,164.4919638218518
15a5,35056.89113569611,-84.4,-94.25,164.42933010426276
