Message num,Action,send,recived,RXPower,FPPower
24223,POLL,928763309568,186737186275,-92.17,-100.88
24223,POLL_ACK,188704396800,930730607197,-90.63,-99.67
24223,RANGE,934483268096,192457144840,-90.99,-97.87
24224,POLL,936814715392,194788592097,-95.53,-102.9
24224,POLL_ACK,196755389952,938781600408,-91.05,-100.0
24224,RANGE,942533351936,200507228659,-91.41,-97.85
24225,POLL,944866507776,202840384535,-90.74,-98.83
24225,POLL_ACK,204807696384,946833906687,-91.09,-98.69
24225,RANGE,950586344960,208560221937,-90.67,-99.53
24226,POLL,952917584896,210891461940,-91.3,-98.89
24226,POLL_ACK,212858335744,954884545758,-90.04,-97.59
24226,RANGE,958637384704,216611262020,-90.28,-97.91
24227,POLL,969020787712,226994665087,-90.76,-96.77
24227,POLL_ACK,228960359936,970986569604,-90.03,-97.42
24227,RANGE,974738788352,232712666040,-91.43,-97.55
24228,POLL,977071755776,235045633398,-92.29,-99.14
24228,POLL_ACK,237012978688,979039188171,-90.03,-99.35
24228,RANGE,982791648768,240765526531,-91.29,-98.13
24229,POLL,985123599360,243097477194,-91.45,-97.95
24229,POLL_ACK,245064483840,987090693078,-91.74,-100.14
24229,RANGE,990843127808,248817005894,-90.57,-100.33
24230,POLL,993174942720,251148820868,-90.54,-98.52
24230,POLL_ACK,253115565568,995141774470,-90.12,-97.86
24230,RANGE,998894701568,256868580026,-91.11,-97.93
24231,POLL,1001226019840,259199898269,-92.19,-99.66
24231,POLL_ACK,261167036416,1003193245128,-91.2,-97.82
24231,RANGE,1006946178560,264920057175,-91.87,-99.06
24232,POLL,1009277425664,267251304261,-91.41,-98.37
24232,POLL_ACK,269217788416,1011243996935,-90.74,-97.97
24232,RANGE,1014995812352,272969691078,-91.09,-97.38
24233,POLL,1017328784896,275302663627,-90.8,-97.55
24233,POLL_ACK,277269970432,1019296178765,-90.66,-97.31
24233,RANGE,1023048699904,281022578842,-90.15,-97.61
24234,POLL,1025380179456,283354058464,-90.45,-99.18
24234,POLL_ACK,285321232896,1027347440944,-89.77,-99.64
24234,RANGE,1031100277760,289074157072,-90.41,-100.83
24235,POLL,1033431643136,291405522499,-90.61,-97.92
24235,POLL_ACK,293372809216,1035399016915,-90.74,-98.29
24235,RANGE,1039151550976,297125430623,-90.68,-99.88
24236,POLL,1041483002368,299456881958,-92.52,-101.56
24236,POLL_ACK,301423569408,1043449776945,-90.78,-97.75
24236,RANGE,1047201639424,305175519123,-91.5,-100.74
24237,POLL,1049534454784,307508334541,-90.16,-97.68
24237,POLL_ACK,309475296768,1051501504069,-90.72,-99.78
24237,RANGE,1055254446592,313228326547,-90.17,-97.51
24238,POLL,1057586251776,315560131826,-90.35,-100.54
24238,POLL_ACK,317527277056,1059553484067,-90.22,-100.04
24238,RANGE,1063305768448,321279648764,-90.38,-97.39
24239,POLL,1065637219840,323611100206,-89.64,-99.57
24239,POLL_ACK,325578296832,1067604503529,-89.98,-100.45
24239,RANGE,1071356810752,329330691445,-89.45,-100.4
24240,POLL,1073688736768,331662617445,-90.46,-101.91
24240,POLL_ACK,333630377984,1075656584490,-89.5,-99.54
24240,RANGE,1079407577600,337381458125,-89.73,-96.79
24241,POLL,1081740078080,339713958586,-92.03,-98.49
24241,POLL_ACK,341680496640,1083706703217,-90.6,-97.35
24241,RANGE,1087458781696,345432662387,-90.82,-98.81
