Message num,Action,send,recived,RXPower,FPPower
2943,POLL,563031845376,920866298305,-82.02,-91.38
2943,POLL_ACK,924622983168,566788602469,-82.53,-92.32
2943,RANGE,568751362560,926585808480,-81.67,-91.55
2944,POLL,571083251200,928917694259,-82.39,-91.32
2944,POLL_ACK,932673859584,574839488760,-82.28,-91.06
2944,RANGE,576802902528,934637338582,-82.24,-91.88
2945,POLL,579134657024,936969090224,-82.11,-90.99
2945,POLL_ACK,940725836288,582891475314,-82.19,-91.79
2945,RANGE,584854242816,942688668998,-82.0,-91.89
2946,POLL,587186057728,945020481041,-81.9,-92.05
2946,POLL_ACK,948777626112,590943275006,-82.19,-92.11
2946,RANGE,592907256320,950741672642,-82.0,-91.84
2947,POLL,595237138944,953071552393,-81.68,-91.73
2947,POLL_ACK,956828126208,598993784972,-82.26,-92.45
2947,RANGE,600956935680,958791342126,-82.18,-91.31
2948,POLL,603288498688,961122902269,-82.08,-91.65
2948,POLL_ACK,964879191552,607044860200,-82.25,-91.75
2948,RANGE,609008150528,966842547087,-81.46,-92.47
2949,POLL,611339904000,969174297699,-81.89,-91.72
2949,POLL_ACK,972930472448,615096150971,-82.44,-91.82
2949,RANGE,617059231232,974893617930,-82.1,-91.75
2950,POLL,619391309824,977225693640,-81.89,-91.86
2950,POLL_ACK,980981805568,623147493976,-82.72,-92.36
2950,RANGE,625111396352,982945773157,-82.04,-91.45
2951,POLL,627442761728,985277135656,-82.26,-91.51
2951,POLL_ACK,989034110464,631199808770,-82.21,-91.7
2951,RANGE,633162870272,990997237181,-82.14,-91.79
2952,POLL,635494167552,993328531585,-82.27,-91.64
2952,POLL_ACK,997085370880,639251079067,-82.28,-92.73
2952,RANGE,641214449152,999048806167,-81.62,-91.91
2953,POLL,643545573376,1001379927505,-82.1,-92.24
2953,POLL_ACK,1005136743936,647302462045,-82.17,-92.21
2953,RANGE,649263772672,1007098119792,-81.54,-91.58
2954,POLL,651596932608,1009431276844,-81.87,-91.25
2954,POLL_ACK,1013188109312,655353837309,-82.15,-91.41
2954,RANGE,657316623872,1015150961091,-81.68,-91.79
