Message num,Action,send,recived,RXPower,FPPower
5896,POLL,428703625728,354811792870,-82.11,-92.29
5896,POLL_ACK,355885512704,429777418515,-81.9,-92.0
5896,RANGE,434423733760,360531874160,-82.63,-91.21
5897,POLL,436755400704,362863530219,-83.25,-91.57
5897,POLL_ACK,363936258560,437828201991,-82.85,-92.28
5897,RANGE,442474921472,368583024264,-82.4,-91.39
5898,POLL,444806489600,370914581493,-82.48,-91.25
5898,POLL_ACK,371987759616,445879740660,-82.68,-92.3
5898,RANGE,450526456320,376634521471,-82.59,-91.25
5899,POLL,452857901568,378965955816,-82.39,-91.12
5899,POLL_ACK,380039068672,453931087365,-82.44,-91.61
5899,RANGE,458577949184,384685976695,-82.96,-91.19
5900,POLL,460909680128,387017696739,-82.57,-92.55
5900,POLL_ACK,388090782720,461982839041,-82.59,-91.63
5900,RANGE,466629670912,392737660771,-82.63,-91.6
5901,POLL,468960710656,395068689623,-82.52,-92.08
5901,POLL_ACK,396141514240,470033608212,-82.37,-91.07
5901,RANGE,474680868352,400788820585,-82.35,-92.2
5902,POLL,477012114944,403120056274,-82.25,-91.92
5902,POLL_ACK,404192840192,478084971801,-82.05,-91.63
5902,RANGE,482731970560,408839885137,-82.6,-91.96
5903,POLL,485063888384,411171792067,-82.91,-91.48
5903,POLL_ACK,412245051392,486137220652,-82.39,-91.13
5903,RANGE,490783883776,416891760730,-82.59,-91.84
5904,POLL,493114923520,419222789576,-82.48,-91.84
5904,POLL_ACK,420296215552,494188422441,-82.14,-91.47
5904,RANGE,498835099136,424942938455,-83.11,-91.71
5905,POLL,501166388736,427274217165,-83.12,-91.64
5905,POLL_ACK,428347245056,502239489562,-82.5,-91.18
5905,RANGE,506886345728,432994147450,-82.03,-91.25
5906,POLL,509218177024,435325967845,-82.02,-91.65
5906,POLL_ACK,436399567872,510291849990,-82.31,-92.34
5906,RANGE,514938096640,441045860746,-82.87,-91.54
5907,POLL,517269136896,443376890121,-82.8,-91.42
5907,POLL_ACK,444449795584,518342115299,-82.51,-91.1
5907,RANGE,522989296640,449097023170,-82.29,-91.42
5908,POLL,525320541184,451428256824,-82.23,-91.65
5908,POLL_ACK,452501561856,526393919152,-82.47,-91.32
5908,RANGE,531040588288,457148277236,-82.37,-91.16
5909,POLL,541423723520,467531364044,-82.62,-92.4
5909,POLL_ACK,468602859520,542495291898,-82.57,-91.65
5909,RANGE,547142023168,473249637049,-82.91,-91.66
5910,POLL,549474754048,475582357051,-82.26,-91.48
5910,POLL_ACK,476655560192,550548030123,-82.97,-91.24
5910,RANGE,555194917888,481302494205,-82.5,-91.37
5911,POLL,557526158336,483633723783,-82.59,-91.55
5911,POLL_ACK,484706827264,558599334761,-82.69,-91.29
5911,RANGE,563246116864,489353655623,-82.85,-91.27
5912,POLL,565577562624,491685090502,-82.35,-91.67
5912,POLL_ACK,492757698560,566650243614,-82.55,-91.74
5912,RANGE,571297646592,497405147786,-82.59,-91.35
5913,POLL,573629027840,499736518161,-82.25,-91.77
5913,POLL_ACK,500809720832,574702303441,-82.45,-91.03
5913,RANGE,579348304384,505455768061,-81.94,-91.24
5914,POLL,581680371200,507787824000,-82.43,-91.54
5914,POLL_ACK,508860953600,582753573708,-82.42,-93.16
5914,RANGE,587400148480,513507574665,-82.52,-91.22
5915,POLL,589732149248,515839564570,-82.19,-92.18
5915,POLL_ACK,516912414208,590805071800,-82.45,-92.11
5915,RANGE,595452019712,521559408375,-82.31,-91.13
5916,POLL,597783179776,523890557572,-82.6,-92.24
5916,POLL_ACK,524963347968,598856043110,-82.47,-91.13
5916,RANGE,603502509056,529609860188,-82.67,-92.83
5917,POLL,605834957824,531942298089,-82.52,-91.13
5917,POLL_ACK,533015750144,606908482810,-82.83,-92.58
5917,RANGE,611554828288,537662141887,-82.5,-91.2
5918,POLL,613885988352,539993291090,-82.62,-91.71
5918,POLL_ACK,541066824192,614959594378,-82.98,-92.08
5918,RANGE,619606360064,545713636162,-82.81,-91.2
5919,POLL,621937392640,548044657859,-82.74,-92.31
5919,POLL_ACK,549118007296,623010814999,-82.77,-93.01
5919,RANGE,627656734208,553763972783,-82.76,-91.22
5920,POLL,629989166080,556096393789,-83.03,-91.46
5920,POLL_ACK,557169379840,631062225072,-83.52,-91.44
5920,RANGE,635709041152,561816242235,-82.8,-91.35
5921,POLL,638040196608,564147386834,-82.74,-91.68
5921,POLL_ACK,565220250624,639113133332,-81.79,-92.24
5921,RANGE,643760169984,569867333578,-82.28,-91.57
5922,POLL,646091666432,572198819170,-82.57,-92.56
5922,POLL_ACK,573271625216,647164545409,-82.24,-92.62
5922,RANGE,651811194880,577918320968,-82.0,-91.42
5923,POLL,654143070720,580250185947,-82.14,-92.26
5923,POLL_ACK,581323444736,655216402434,-82.04,-91.78
5923,RANGE,659862838784,585969927371,-82.12,-91.67
5924,POLL,662194783232,588301860950,-83.08,-92.74
5924,POLL_ACK,589374839296,663267834502,-82.34,-92.35
5924,RANGE,667914394624,594021445700,-82.1,-91.69
5925,POLL,670246192640,596353232856,-82.26,-92.02
5925,POLL_ACK,597426412544,671319445263,-81.93,-92.28
5925,RANGE,675966089728,602073103290,-81.91,-91.87
5926,POLL,678297591808,604404594507,-81.74,-91.53
5926,POLL_ACK,605480851968,679373922214,-81.63,-91.32
5926,RANGE,684017515520,610124491583,-81.98,-91.22
5927,POLL,686348687872,612455653074,-81.6,-92.29
5927,POLL_ACK,613528845312,687421953033,-81.31,-91.98
5927,RANGE,692068654592,618175593152,-82.18,-91.43
5928,POLL,694400092160,620507019864,-82.13,-92.71
5928,POLL_ACK,621580098048,695473243272,-81.72,-91.71
5928,RANGE,700119924224,626226825293,-82.02,-92.11
5929,POLL,710502900736,636609753435,-82.29,-92.19
5929,POLL_ACK,637681013760,711574233971,-82.36,-91.55
5929,RANGE,716221597184,642328423261,-82.52,-92.2
5930,POLL,718554618368,644661433573,-82.85,-91.89
5930,POLL_ACK,645734503936,719627761662,-82.89,-91.46
5930,RANGE,724274545152,650381333702,-82.98,-91.74
5931,POLL,726605709824,652712487513,-82.28,-91.93
5931,POLL_ACK,653785304576,727678599808,-82.71,-92.7
5931,RANGE,732324848128,658431599168,-82.41,-91.67
5932,POLL,734657422336,660764162500,-82.65,-92.75
5932,POLL_ACK,661837192192,735730524949,-82.24,-92.74
5932,RANGE,740377267712,666483981218,-82.42,-92.69
5933,POLL,742708457472,668815160122,-82.1,-91.17
5933,POLL_ACK,669891216896,743784587179,-81.87,-91.69
5933,RANGE,748428425728,674535101716,-82.64,-92.3
5934,POLL,750759922688,676866587813,-82.06,-91.16
5934,POLL_ACK,677939766272,751833174072,-81.67,-91.52
5934,RANGE,756479879680,682586518136,-82.0,-91.24
5935,POLL,758811639808,684918267398,-81.95,-91.64
5935,POLL_ACK,685991277568,759884722906,-81.9,-91.94
5935,RANGE,764531566592,690638167495,-82.2,-91.35
5936,POLL,766863039488,692969629509,-81.69,-91.47
5936,POLL_ACK,694042649088,767936131996,-82.0,-91.78
5936,RANGE,772582828032,698689391338,-82.55,-91.14
5937,POLL,774914074624,701020627050,-82.69,-91.56
5937,POLL_ACK,702092929024,775986449512,-82.94,-92.39
5937,RANGE,780633099776,706739625540,-82.99,-91.31
5938,POLL,782965848064,709072362946,-82.62,-91.39
5938,POLL_ACK,710144818176,784038376206,-83.0,-92.88
5938,RANGE,788685636608,714792124827,-83.31,-92.78
5939,POLL,791016883200,717123360592,-84.26,-91.59
5939,POLL_ACK,718196219392,792089814961,-83.65,-91.27
5939,RANGE,796736863744,722843314437,-83.79,-92.11
5940,POLL,799068661760,725175101590,-83.41,-93.05
5940,POLL_ACK,726248043008,800141676098,-82.95,-91.74
5940,RANGE,804788204032,730894617218,-83.0,-91.27
5941,POLL,807119691776,733226094085,-82.69,-92.02
5941,POLL_ACK,734298662912,808192333534,-82.77,-91.19
5941,RANGE,812839788032,738946163674,-83.09,-92.34
5942,POLL,815171156992,741277521771,-83.15,-91.35
5942,POLL_ACK,742350563840,816244271980,-82.67,-91.43
5942,RANGE,820891116544,746997454654,-82.47,-91.13
