Message num,Action,send,recived,RXPower,FPPower
1770,POLL,289010306048,737080153700,-85.37,-91.58
1770,POLL_ACK,741731626496,293661954695,-84.51,-91.93
1770,RANGE,294730519552,742800242377,-85.17,-91.66
1771,POLL,297061840896,745131512797,-85.04,-92.38
1771,POLL_ACK,749782983168,301713487113,-84.07,-92.08
1771,RANGE,302781861376,750851408463,-84.65,-92.24
1772,POLL,305113112576,753182608768,-84.37,-92.23
1772,POLL_ACK,757834002944,309764682601,-83.88,-92.5
1772,RANGE,310833346048,758902717424,-84.54,-91.76
1773,POLL,313164960256,761234280714,-84.26,-91.57
1773,POLL_ACK,765885645312,317816500701,-84.34,-93.19
1773,RANGE,318884761088,766953956736,-84.67,-91.74
1774,POLL,321216309760,769285454500,-84.57,-91.86
1774,POLL_ACK,773936336384,325867367472,-84.89,-91.94
1774,RANGE,326935704064,775004724017,-84.72,-91.54
1775,POLL,329267766784,777336735817,-85.58,-92.38
1775,POLL_ACK,781988139520,333919346330,-84.39,-91.78
1775,RANGE,334987747840,783056592064,-84.9,-91.63
1776,POLL,337318724608,785387517941,-85.03,-92.22
1776,POLL_ACK,790038646784,341970029294,-84.41,-91.42
1776,RANGE,343038768128,791107436629,-85.13,-91.95
1777,POLL,345370127872,793438745457,-85.16,-91.83
1777,POLL_ACK,798088565248,350020123449,-84.88,-91.87
1777,RANGE,351088588800,799157081634,-85.36,-92.21
1778,POLL,361473066496,809541332619,-85.48,-91.5
1778,POLL_ACK,814190937088,366122846731,-85.51,-91.97
1778,RANGE,367191432192,815259573573,-86.03,-92.95
1779,POLL,369524782080,817592872531,-85.75,-92.18
1779,POLL_ACK,822244452352,374176537736,-84.78,-91.49
1779,RANGE,375244879872,823312845521,-85.71,-92.02
1780,POLL,377575740416,825643655174,-85.27,-91.47
1780,POLL_ACK,830295084032,382227345098,-85.43,-92.78
1780,RANGE,383295973888,831363763830,-85.53,-92.11
1781,POLL,385627534848,833695273890,-85.97,-93.4
1781,POLL_ACK,838346743296,390279180075,-84.89,-91.38
1781,RANGE,391347385856,839415000101,-85.08,-91.51
1782,POLL,393678546432,841746109795,-85.45,-91.87
1782,POLL_ACK,846397325824,398329938302,-84.51,-91.86
1782,RANGE,399398340096,847465778623,-85.82,-93.23
1783,POLL,401729949696,849797337322,-85.73,-92.3
1783,POLL_ACK,854447690752,406380478933,-84.74,-91.45
1783,RANGE,407449177600,855516440453,-85.77,-92.09
1784,POLL,409781735936,857848947862,-85.63,-92.13
1784,POLL_ACK,862500192768,414433156654,-84.63,-91.38
1784,RANGE,415501785088,863568872234,-85.11,-91.52
1785,POLL,417833139200,865900175458,-85.79,-92.32
1785,POLL_ACK,870551721984,422484861549,-85.25,-92.98
1785,RANGE,423552994304,871619905778,-85.35,-92.52
1786,POLL,425884296192,873951156779,-85.68,-92.68
1786,POLL_ACK,878602679296,430535994522,-84.82,-92.37
1786,RANGE,431604529664,879671265470,-85.29,-91.82
1787,POLL,433935945216,882002630138,-85.47,-92.04
1787,POLL_ACK,886654019072,438587509957,-84.78,-92.52
1787,RANGE,439656095232,887722655394,-85.58,-91.84
1788,POLL,441987090432,890053599712,-85.5,-91.89
1788,POLL_ACK,894705034752,446638701273,-84.66,-92.55
1788,RANGE,447707178496,895773563004,-85.81,-91.79
1789,POLL,450038368256,898104701889,-86.16,-92.07
1789,POLL_ACK,902755019776,454688861918,-84.57,-91.4
1789,RANGE,455757055488,903823264394,-85.35,-91.59
1790,POLL,458090154496,906156312458,-85.99,-93.3
1790,POLL_ACK,910807530496,462741548319,-84.63,-92.24
1790,RANGE,463809923584,911875956784,-85.92,-92.04
1791,POLL,466141174272,914207156570,-85.51,-92.02
1791,POLL_ACK,918858670592,470792864062,-85.06,-91.64
1791,RANGE,471861417472,919927275040,-85.92,-91.94
1792,POLL,474192968704,922258775383,-85.83,-91.97
1792,POLL_ACK,926909761536,478844130617,-84.91,-91.38
1792,RANGE,479912670208,927978352165,-85.79,-92.36
1793,POLL,482243980288,930309611371,-86.17,-92.28
1793,POLL_ACK,934960846336,486895391016,-85.87,-92.87
1793,RANGE,487964087808,936029594176,-86.25,-91.5
1794,POLL,490295520768,938360976247,-86.27,-92.23
1794,POLL_ACK,943012501504,494947221789,-86.46,-91.76
1794,RANGE,496015672832,944081003583,-86.46,-91.58
1795,POLL,498347231744,946412511640,-87.21,-92.28
1795,POLL_ACK,951063379456,502998275319,-86.42,-92.05
1795,RANGE,504066579968,952131735150,-86.81,-92.3
1796,POLL,506398581248,954463685542,-86.47,-92.48
1796,POLL_ACK,959115308544,511050380005,-86.75,-92.51
1796,RANGE,512119058944,960184038522,-87.15,-91.96
1797,POLL,514449984000,962514912723,-86.95,-92.41
1797,POLL_ACK,967165693952,519100940975,-87.32,-92.77
1797,RANGE,520169358848,968234162877,-87.17,-91.74
1798,POLL,530552536064,978617113551,-86.68,-91.85
1798,POLL_ACK,983266943488,535202541694,-86.99,-92.5
1798,RANGE,536270955520,984335408359,-87.23,-93.66
1799,POLL,538604246528,986668648467,-86.9,-92.01
1799,POLL_ACK,991319903232,543255677070,-86.0,-91.65
1799,RANGE,544324492288,992388769492,-86.41,-92.22
1800,POLL,546655207424,994719433771,-86.77,-91.98
1800,POLL_ACK,999370537472,551306486887,-86.43,-91.53
1800,RANGE,552374992384,1000439094019,-86.41,-91.53
1801,POLL,554706991104,1002771041848,-86.54,-92.34
1801,POLL_ACK,1007422175744,559358300777,-86.6,-92.18
1801,RANGE,560426841088,1008490767104,-86.15,-91.53
1802,POLL,562758402048,1010822277178,-86.39,-91.5
1802,POLL_ACK,1015473795072,567410095708,-85.85,-92.46
1802,RANGE,568478612480,1016542362873,-86.95,-91.83
1803,POLL,570809416192,1018873115736,-86.66,-91.45
1803,POLL_ACK,1023524167168,575460643398,-86.9,-91.72
1803,RANGE,576529664000,1024593238809,-87.08,-92.52
1804,POLL,578861208064,1026924732000,-86.98,-92.07
1804,POLL_ACK,1031575811072,583512462885,-87.17,-92.55
1804,RANGE,584581187584,1032644586804,-86.92,-91.78
1805,POLL,586912603136,1034975951500,-86.96,-91.79
1805,POLL_ACK,1039627165696,591563993076,-86.22,-91.53
1805,RANGE,592632717824,1040695941481,-87.43,-92.11
1806,POLL,594963622912,1043026795712,-87.13,-91.57
1806,POLL_ACK,1047677986304,599614989253,-87.56,-93.7
1806,RANGE,600683410944,1048746459046,-87.11,-91.59
1807,POLL,603015417344,1051078414571,-87.25,-91.63
1807,POLL_ACK,1055729845248,607667023760,-87.37,-92.8
1807,RANGE,608735634944,1056798507489,-87.27,-91.96
1808,POLL,611066431488,1059129253195,-87.2,-91.93
1808,POLL_ACK,1063780619264,615717973295,-87.41,-92.93
1808,RANGE,616786727936,1064849424946,-87.3,-91.83
1809,POLL,619118215168,1067180861324,-87.62,-92.55
1809,POLL_ACK,1071832140288,623769669849,-87.04,-91.57
1809,RANGE,624838177792,1072900699288,-86.72,-91.85
1810,POLL,627169626112,1075232096758,-86.94,-93.02
1810,POLL_ACK,1079883161088,631820866154,-87.06,-91.85
1810,RANGE,632889284096,1080951630089,-86.9,-91.73
1811,POLL,635220637696,1083282932846,-86.61,-91.74
1811,POLL_ACK,1087933724160,639871604729,-86.9,-92.78
1811,RANGE,640940308480,1089002478958,-86.18,-91.52
1812,POLL,643272432128,1091334551739,-86.81,-91.99
1812,POLL_ACK,1095985588736,647923644824,-86.93,-91.56
1812,RANGE,648992291328,1097054286300,-87.08,-91.98
1813,POLL,651323835392,1099385779517,-86.79,-91.63
1813,POLL_ACK,4525496320,655975355695,-86.45,-91.64
1813,RANGE,657043804160,5593995838,-86.72,-92.55
1814,POLL,659375238144,7925378957,-86.48,-91.83
1814,POLL_ACK,12575209472,664025244304,-86.29,-92.46
1814,RANGE,665093602816,13643619027,-86.6,-92.14
1815,POLL,667426249728,15976215071,-86.72,-92.1
1815,POLL_ACK,20627916800,672078127161,-87.24,-92.53
1815,RANGE,673146622976,21696463674,-86.86,-91.89
1816,POLL,675478044160,24027834030,-86.85,-91.89
1816,POLL_ACK,28678659072,680129044901,-87.43,-92.15
1816,RANGE,681197446144,29747111386,-87.55,-91.85
1817,POLL,683529439232,32079053618,-87.17,-91.7
1817,POLL_ACK,36730020864,688180582170,-87.36,-91.94
1817,RANGE,689249289216,37798778958,-87.11,-91.86
1818,POLL,699631999488,48181262811,-87.49,-92.06
1818,POLL_ACK,52830715904,704281628209,-88.31,-92.11
1818,RANGE,705350305280,53899444033,-88.22,-93.02
1819,POLL,707683656192,56232744062,-88.38,-93.44
1819,POLL_ACK,60883979776,712335067637,-88.28,-92.82
1819,RANGE,713403507712,61952470900,-88.3,-92.81
1820,POLL,715735059456,64283971801,-88.13,-91.77
1820,POLL_ACK,68935318016,720386581398,-88.16,-91.69
1820,RANGE,721455203328,70003991013,-88.24,-92.5
1821,POLL,723786071040,72334807892,-88.12,-92.01
1821,POLL_ACK,76986211328,728437650193,-87.97,-92.44
1821,RANGE,729506306048,78054918239,-87.27,-92.15
1822,POLL,731837865472,80386426815,-87.39,-92.34
1822,POLL_ACK,85037880832,736489495215,-87.54,-91.79
1822,RANGE,737558210560,86106647221,-87.02,-91.63
1823,POLL,739889002496,88437388327,-87.07,-92.0
1823,POLL_ACK,93088419840,744540209710,-87.7,-91.86
1823,RANGE,745608844288,94157105480,-87.5,-91.63
1824,POLL,747940417024,96488627367,-87.66,-92.13
1824,POLL_ACK,101139715072,752591680429,-87.48,-91.7
1824,RANGE,753660267520,102208353210,-88.21,-92.71
1825,POLL,755991683072,104539717921,-88.31,-93.36
