x_coord,y_coord,z_coord,x_speed,y_speed,z_speed
3.8624845424068575,1.3022437932801378,0.8685163612301017,"[0.4973643197282832, 0.497400481385694, 0.49859961175000034]"
3.6459302674250824,1.2338132349407276,0.899455769408861,"[0.4811895990905104, 0.5167786766144092, 0.5138570549594138]"
1.637960896227012,1.696565828106447,0.7223692390767728,"[0.5820200339842025, 0.7645377715615155, 0.5579715032579988]"
2.8934538359112967,1.4930581463646329,0.7205668785667902,"[0.5032366587593836, 0.6886973744614483, 0.5197386793143479]"
1.6347308632887296,1.755959592660041,0.1677795481637235,"[0.031200872349180737, 0.4665892013235812, 0.5346400239743477]"
1.6376003575971747,1.7988710549613685,0.21694953574268344,"[0.031200872349180737, 0.4665892013235812, 0.5346400239743477]"
1.6315783035130675,1.826173530178298,0.22214243801734626,"[-0.07385280893581649, 0.4982535061797568, 0.4984921107644716]"
1.6269309899617854,1.8575269790803757,0.25351090151854266,"[-0.07385280893581649, 0.4982535061797568, 0.4984921107644716]"
1.4736712124700482,1.7816405620773925,0.2985501192777022,"[-0.678524340454243, 0.011717856491387551, 0.6485615873605785]"
1.4397717293203378,1.782225993218175,0.33095264530582014,"[-0.678524340454243, 0.011717856491387551, 0.6485615873605785]"
1.4807520064481625,1.703007676238081,0.3843169300365173,"[-0.27068905141640914, -0.4589908833289108, 0.6851316852115732]"
1.5286753212234752,1.715481804907164,0.4534754307621045,"[-0.013821395209068716, -0.31443210215609174, 0.7255721316523762]"
1.5014363067232375,1.7319335829559503,0.23065958955084925,"[-0.29872575521401895, 0.24812856047128143, 0.1538600597280762]"
1.4857255425703761,1.7449833090847207,0.23875149012768815,"[-0.29872575521401895, 0.24812856047128143, 0.1538600597280762]"
1.4705722902969371,1.757569952879034,0.2465562416737857,"[-0.29872575521401895, 0.24812856047128143, 0.1538600597280762]"
1.455316694565547,1.770241605529977,0.2544137056836683,"[-0.29872575521401895, 0.24812856047128143, 0.1538600597280762]"
1.4010791187548555,1.7349051150249004,0.21927037368081817,"[-0.463333858541496, 0.07737502344808346, 0.040041407086048815]"
1.3743486471488153,1.739369003923083,0.22158042651949658,"[-0.463333858541496, 0.07737502344808346, 0.040041407086048815]"
1.3333340073531854,1.747954101415303,0.14982170634130149,"[-0.4603617499696971, 0.14328016413755448, -0.09270935435973486]"
1.314659233464864,1.7661719527300577,0.11206979581569249,"[-0.36752823253708927, 0.23185664380551746, -0.15354671221428698]"
1.2743569337143819,1.7780678245323458,0.06305883846817008,"[-0.4154920004050752, 0.2207151530939863, -0.2098515236404589]"
1.2547103944598816,1.7885043405545464,0.0531360091650799,"[-0.4154920004050752, 0.2207151530939863, -0.2098515236404589]"
1.3411215939891947,1.8195382296532423,0.13548281744097926,"[-0.20075005152205785, 0.321693533612652, -0.16871879072771637]"
1.2643430784245966,1.7954480832377986,0.25735710679345164,"[-0.5114832255814258, 0.03308204630522382, -0.058866015157681306]"
1.2416915203369128,1.815208697494825,0.2365100963738265,"[-0.6230463083863617, 0.28737422928119566, -0.08318399588815795]"
1.1785225703313944,1.8324419290595582,0.18242178407519158,"[-0.6574690091580727, 0.2968689335610119, -0.07464096836740478]"
1.1485358690739609,1.8459819133011095,0.1790174617591251,"[-0.6574690091580727, 0.2968689335610119, -0.07464096836740478]"
1.2037826058095393,1.8755888421266786,0.29111787589575416,"[-0.44156380517588023, 0.37884021049489774, 0.09643249400237305]"
1.2645060265528643,1.8590458119075755,0.6870526349111769,"[-0.3922224011078792, 0.09577294485194505, 0.8806875343609433]"
0.9149933430323576,1.8748563104581042,0.10855843035786547,"[-1.1241646354706292, 0.19058094833156633, 0.07674875797723509]"
0.8562298850329283,1.8848185483718454,0.11257031818425625,"[-1.1241646354706292, 0.19058094833156633, 0.07674875797723509]"
0.28360266829246056,1.8589819123505886,-1.11976884891332,"[-2.1930311398507074, 0.09180171405020009, -1.609239672521859]"
0.06434357942372029,2.0197638468970167,-1.1838584725959385,"[-2.44958737743888, 0.8355655577682422, -1.3223336539666484]"
-0.13736031205437474,1.9361670908543767,-1.1132430475652608,"[-2.7603635467728695, 0.2639925182497833, -0.7114684093688939]"
-0.23503005587355594,2.0211387350164443,-1.0887326156442125,"[-2.2622081241341663, 0.8595281741245315, -0.17004970216736753]"
-0.29385460393321894,1.96313791325008,-1.0403269455104152,"[-1.9954555638490452, 0.22553399021620668, 0.31542506316834656]"
-0.19899114450919525,1.9857763421181338,-1.0309056849290712,"[-1.1170615702832916, 0.3404513982756123, 0.506146804538138]"
-0.2538999708923845,2.0025111284693375,-1.0060261905895225,"[-1.1170615702832916, 0.3404513982756123, 0.506146804538138]"
-0.33717938480376464,1.8507919890481188,-0.9316690668686299,"[-1.1488769083505168, -0.3696613646082417, 0.8476021058289072]"
-0.3345966992728643,1.9416849961073581,-0.7718520288989531,"[-0.6766296427798454, 0.23412242994640495, 1.3606273398588884]"
-0.3786227572414889,1.9569185700167562,-0.6833204979831348,"[-0.6766296427798454, 0.23412242994640495, 1.3606273398588884]"
-0.22374493149209598,1.9310886949277597,-0.5835313898820533,"[0.05016880204323986, 0.12442503150066876, 1.6939030060285647]"
-0.20635390106393312,1.9323090980737896,-0.46710439472969095,"[0.21405130718903218, 0.1571546593611319, 1.840798972846211]"
-0.202432585147985,2.1150223691228804,-0.37844813422633866,"[0.29015583358573466, 0.853915535219896, 1.8041722697554667]"
