x_coord,y_coord,z_coord,x_speed,y_speed,z_speed
1.9322377280041145,2.560116009603759,1.0587547597303966,"[0.5160092782953296, 0.47878168611391103, 0.4717563885231101]"
1.0089324618899354,2.368649438516908,1.1128638720969226,"[0.5190726946986784, 0.564426491113104, 0.4513446687298898]"
1.20524202008437,2.340651171594068,1.102008662365019,"[0.501174748365997, 0.5444341836407102, 0.45760547630717024]"
0.9764694275140323,2.6978760398222854,1.3119964837707054,"[0.5014504295449536, 0.6565646745182496, 0.5411555460092375]"
0.4639358138523346,3.3304046814125012,1.6363560105911705,"[0.32394652333572804, 0.31037203304726485, 0.6001942564106131]"
0.6489079197455657,3.77277225445335,1.8886463922353538,"[0.6808822711784376, 0.2055690994656058, 0.2514597356768067]"
0.6074893860955484,3.715905615274012,1.8884122567626702,"[0.6102952500087596, 0.031351682307582084, 0.11536366860989188]"
0.6377801092018023,3.717461690186404,1.8941380901889244,"[0.6102952500087596, 0.031351682307582084, 0.11536366860989188]"
0.6650583539344045,3.7188630100602755,1.8992944770124285,"[0.6102952500087596, 0.031351682307582084, 0.11536366860989188]"
0.6543233989726,3.678077652280815,1.9130016681822577,"[0.6523553485586436, 0.04346258089183367, 0.17403460401478293]"
0.6859947292613046,3.680187725813073,1.921450908979615,"[0.6523553485586436, 0.04346258089183367, 0.17403460401478293]"
0.6930096419785697,3.6514208192846516,1.9370448547677832,"[0.6280266197644954, -0.02464129609882818, 0.2045670340263886]"
0.7215516305772661,3.6503009438364176,1.9463418332223608,"[0.6280266197644954, -0.02464129609882818, 0.2045670340263886]"
0.7360943986488364,3.6625403295968764,1.853877376803627,"[0.5056903943770218, -0.051669260216799524, -0.15920856627869265]"
0.7768537752506123,3.685481116487986,1.8486795784001246,"[0.5441592872890286, 0.015375584361361671, 0.05905906878449405]"
0.8029303780351732,3.686217928328449,1.8515097421288225,"[0.5441592872890286, 0.015375584361361671, 0.05905906878449405]"
0.8218221835900462,3.6819787269864537,1.8562070214906725,"[0.5356671824730718, 0.013439843383140172, 0.06343687087412873]"
0.8466255561153818,3.682601041462722,1.8591443833295456,"[0.5356671824730718, 0.013439843383140172, 0.06343687087412873]"
0.8547991687437796,3.9590664201553967,1.7643508850535807,"[0.19901648598184615, 0.3783856198075488, -0.08813365411261043]"
0.9306046587883054,3.982616747366527,1.7495012187781254,"[0.5738843578908382, 0.13607204856742786, -0.17350545171862508]"
0.7112921320578566,3.6860151299005883,1.8242262915040979,"[0.2873707475126804, -0.2505193187058757, -0.06933489690471102]"
0.7240748426988275,3.6748716297750246,1.821142164354324,"[0.2873707475126804, -0.2505193187058757, -0.06933489690471102]"
