x_coord,y_coord,z_coord,x_speed,y_speed,z_speed

0.7436989068451842,1.0366169985902292,0.23429925049357425,"[0.5373728072305538, -0.6674621675617681, 0.12553023236975203]"

0.7789202997118063,1.0969105681074496,0.04090020155671477,"[0.4929302532376675, -0.11934757439319854, -0.4298283638556894]"

1.09996692998186,0.7744391729092825,-0.14914257672660627,"[1.695771246489477, -1.2040835806682926, -0.805899435236036]"

1.214616314754477,0.6587563099348112,-0.005318268825981109,"[1.3739252055729858, -1.3168649904389014, -0.24014080487651765]"

1.2339975089892135,0.4603511005272206,-0.11410284735296643,"[0.5225902425436872, -1.1126907809548712, -0.3791337225359351]"

1.2453321795160113,0.4169127670242788,-0.22328102598591568,"[0.34104909155494323, -0.9858639565923499, -0.6352027509778487]"

1.2742177995536503,0.3079000204228874,-0.2099095677596253,"[0.2900564183968453, -0.9379029460809144, -0.5095118632822461]"

1.5530454285679551,0.1961558754084088,0.19016064198771726,"[1.2520195370293405, -0.3872608578042615, -0.022660573671579996]"

1.4973401733570175,0.36705598364384645,0.43149983488923727,"[0.5992470127983905, 0.1744245248582394, 0.003668038322745841]"

1.60445604642124,0.5339238407216069,0.407453655527638,"[1.0435509990371874, 0.7996087758786158, 0.19568501374018302]"

1.47028070211531,0.704073234031164,0.15487747408915503,"[0.24075392378720872, 1.0369444442425375, 0.680592559939797]"

1.4498525830569018,0.8313910638045761,0.27472515795855973,"[-0.02334714148643468, 1.1047659709567625, 0.5162184728428825]"

1.4613928701646752,0.9931353330447817,0.3312057872686624,"[0.0049520766441596585, 1.2152242165756744, 0.4343795654971109]"

1.393100127096138,0.8008251816914082,0.04414849550528219,"[-0.5089780835896721, 0.12330898347128559, -0.07717121736862938]"

1.5345423597928418,0.6528910640792951,-0.16503392413389031,"[0.39128320581852244, -0.43386919839505594, -0.020739461603242658]"

1.583358601234724,0.6368752960162285,-0.21070034372291027,"[0.4663024775158888, -0.3552973893444759, -0.07889364637257015]"

1.6751782234660932,0.6025055360294828,-0.16462986782993688,"[0.7457643573242766, -0.3871217133235541, 0.0409952797213272]"

1.7398896438948144,0.1389632552308965,-0.2826057150257993,"[0.6346067871211355, -1.6286871750798795, -0.3653819184697644]"

1.9199778477305733,0.09284250250419179,-0.278686312646669,"[1.2903743376288839, -0.7288293439994914, -0.06539734221070632]"

1.9239476128944186,0.06009685154625523,-0.1560713646039706,"[0.8924836726974299, -0.6306036349065887, 0.25789329471710154]"

1.7124664391212452,0.3111987425826135,-0.4798741679559648,"[-0.19571866351624484, 0.11265679927580916, -0.606469245591447]"

1.7315648973884117,0.46251551479869446,-0.7440436882053376,"[0.30580285023785164, 0.466585215108227, -1.0590601050950512]"

1.8540176989350317,0.7964507260023611,-0.8541404303495842,"[0.7382941070122988, 1.2151833637720713, -0.601920246845182]"

1.8036779186441991,1.0893355953566513,-1.054479901635476,"[0.45204255369715146, 1.6577700839865657, -0.885210520634445]"

1.822475847673807,1.2057868775751175,-1.1759458928104727,"[0.2601959270068205, 1.5111527702689027, -1.0274503291990154]"

1.6306032508681991,1.321527618019166,-0.7864606672006921,"[-0.4448216447728226, 1.1420491465007379, 0.5258234523464014]"

1.696382203760858,1.2832055861654568,-0.7297630277080134,"[-0.06990306737878774, 0.698195918035791, 0.6176361253144758]"

1.6398532471166642,1.302656250672845,-0.6186498181172456,"[-0.34328675513948653, 0.5146479576175018, 0.873770365296098]"

1.5670215950673378,1.304836414218709,-0.6228165162857339,"[-0.6377033463599006, 0.3453680356380248, 0.6455298962576078]"

1.724048582771853,1.0819618178682695,-0.6449180582446498,"[0.3285953812072704, -0.434368084467598, 0.49008583233837405]"

1.6503139637659372,0.8614884446386105,-0.6200113906370788,"[-0.3328440614269949, -1.3175884804070532, 0.2649433137045806]"

1.721111815229621,0.74061290997684,-0.8548414892692496,"[0.05678095375876041, -1.212776977592861, -0.5678041113945239]"

1.776002685011775,0.550510153284905,-0.9078509690860554,"[0.2807156879918063, -1.397688029021398, -0.5149311968628919]"

1.8052067271986714,0.42768125751248576,-0.9714211716104019,"[0.28472447970885645, -1.3909918766751883, -0.5900731637091964]"

1.9177376994810738,0.8234221114217519,-0.7377727372075595,"[0.8339654156438273, 0.03792277442231449, 0.3152063791148499]"

