Message num,Action,send,recived,RXPower,FPPower
1198,POLL,948373839872,249464021235,-82.77,-92.07
1198,POLL_ACK,250536517632,949446425111,-82.19,-91.32
1198,RANGE,954093760512,255183824033,-82.3,-91.25
1199,POLL,956425199104,257515214255,-82.96,-91.84
1199,POLL_ACK,258588137472,957498211065,-82.09,-92.09
1199,RANGE,962145347072,263235244388,-83.35,-92.32
1200,POLL,964476651008,265566498642,-82.83,-92.09
1200,POLL_ACK,266639800320,965550041943,-81.98,-91.82
1200,RANGE,970196168192,271285896968,-82.38,-92.27
1201,POLL,972528010240,273617690520,-82.99,-92.65
1201,POLL_ACK,274690647552,973601056128,-81.63,-91.5
1201,RANGE,978246959616,279336521439,-82.62,-91.49
1202,POLL,980579416064,281668929233,-82.02,-91.05
1202,POLL_ACK,282741534208,981652109771,-81.58,-91.2
1202,RANGE,986299237376,287388632182,-82.4,-91.17
1203,POLL,988630821376,289720167343,-82.17,-91.09
1203,POLL_ACK,290793517056,989704259848,-82.27,-92.49
1203,RANGE,994350907904,295440135790,-82.79,-92.19
1204,POLL,996682273280,297771451451,-82.62,-91.14
1204,POLL_ACK,298844655104,997755565750,-82.78,-92.95
1204,RANGE,1002402375168,303491434222,-81.88,-91.1
1205,POLL,1004734000640,305823010230,-82.45,-92.07
1205,POLL_ACK,306895762944,1005806842181,-81.38,-92.15
1205,RANGE,1010453478912,311542370335,-83.84,-91.72
1206,POLL,1012785084416,313873927461,-83.05,-91.7
1206,POLL_ACK,314946792448,1013858038217,-82.87,-93.22
1206,RANGE,1018504736768,319593461812,-81.64,-91.28
1207,POLL,1028888287232,329976798323,-82.26,-91.2
1207,POLL_ACK,331048405504,1029959982158,-82.1,-91.82
1207,RANGE,1034606901760,335695298163,-81.71,-91.67
1208,POLL,1036939301376,338027651004,-81.73,-92.07
1208,POLL_ACK,339100844544,1038012582678,-82.32,-92.14
1208,RANGE,1042658941440,343747176372,-81.69,-91.26
1209,POLL,1044990706688,346078894842,-82.81,-92.64
1209,POLL_ACK,347151360512,1046063260110,-82.92,-91.89
1209,RANGE,1050710506496,351798579939,-82.93,-91.27
1210,POLL,1053042112512,354130139213,-82.06,-91.96
1210,POLL_ACK,355203028480,1054115089534,-82.4,-92.39
1210,RANGE,1058762138112,359850050124,-82.15,-91.1
1211,POLL,1061093909504,362181774769,-83.29,-91.73
1211,POLL_ACK,363254380544,1062166603040,-82.33,-92.05
1211,RANGE,1066813285888,367901036465,-82.31,-91.31
1212,POLL,1069145252352,370232956181,-81.89,-92.12
1212,POLL_ACK,371305613312,1070217997240,-82.74,-92.99
1212,RANGE,1074864467968,375952057117,-82.33,-91.69
1213,POLL,1077196328960,378283871348,-82.26,-91.72
1213,POLL_ACK,379357025280,1078269570645,-82.29,-91.23
1213,RANGE,1082916225024,384003652739,-82.13,-91.91
1214,POLL,1085247734784,386335115766,-81.79,-92.25
1214,POLL_ACK,387408254464,1086320961261,-81.99,-91.83
1214,RANGE,1090966816256,392054082555,-82.71,-91.91
1215,POLL,1093299094016,394386313553,-83.04,-93.13
1215,POLL_ACK,395459266048,1094372134282,-82.46,-91.78
1215,RANGE,1099018433536,400105538382,-82.89,-92.27
1216,POLL,1839247360,402437933220,-81.92,-91.07
1216,POLL_ACK,403511255552,2912657461,-82.03,-92.29
1216,RANGE,7559412736,408157983888,-82.56,-90.99
1217,POLL,9890715136,410489239535,-82.68,-93.01
1217,POLL_ACK,411561992704,10963556071,-82.6,-92.35
1217,RANGE,15610894848,416209304521,-82.57,-92.41
1218,POLL,17942120448,418540483367,-82.59,-92.4
1218,POLL_ACK,419613343232,19015068076,-82.35,-91.59
1218,RANGE,23661887488,424260135691,-82.34,-92.2
1219,POLL,25993134592,426591336041,-83.02,-91.03
1219,POLL_ACK,427664049664,27065935980,-82.46,-91.69
1219,RANGE,31712418816,432310505553,-82.33,-91.0
1220,POLL,34044475392,434642515349,-82.97,-93.08
1220,POLL_ACK,435715073536,35117121335,-82.06,-91.91
1220,RANGE,39764461056,440362386301,-82.24,-91.91
1221,POLL,42095899648,442693778121,-82.2,-92.34
1221,POLL_ACK,443765903360,43168112653,-82.11,-91.11
1221,RANGE,47815720960,448413484703,-82.36,-91.18
1222,POLL,50147304960,450745021926,-82.71,-92.36
1222,POLL_ACK,451818173440,51220544245,-82.42,-92.33
1222,RANGE,55866637824,456464240057,-82.77,-92.1
1223,POLL,58199148544,458796703976,-83.15,-92.96
1223,POLL_ACK,459869905920,59272438260,-81.49,-91.88
1223,RANGE,63919303680,464516744350,-82.36,-91.51
1224,POLL,66250162688,466847556598,-82.65,-91.22
1224,POLL_ACK,467920430592,67323124465,-82.4,-92.67
1224,RANGE,71970188288,472567467418,-82.17,-91.05
1225,POLL,74301959680,474899192029,-82.13,-90.99
1225,POLL_ACK,475972270080,75375125513,-82.41,-91.51
1225,RANGE,80021790720,480618908306,-82.26,-91.17
1226,POLL,82353302528,482950373343,-83.69,-93.28
1226,POLL_ACK,484022938624,83425955580,-82.56,-91.97
1226,RANGE,88072893952,488669850002,-82.35,-91.12
1227,POLL,98455802368,499052550113,-82.75,-92.31
1227,POLL_ACK,500123859968,99527199945,-82.71,-92.44
1227,RANGE,104174039040,504770672097,-82.71,-91.08
1228,POLL,106507519488,507104105707,-83.26,-93.04
1228,POLL_ACK,508177380352,107580881899,-82.82,-92.23
1228,RANGE,112226970112,512823441576,-82.57,-92.17
1229,POLL,114558595584,515155020269,-83.27,-92.18
1229,POLL_ACK,516227518464,115631181540,-82.48,-92.0
1229,RANGE,120277114368,520873424306,-82.84,-91.54
1230,POLL,122610001408,523206264545,-83.54,-92.1
1230,POLL_ACK,524279518208,123683342866,-82.34,-91.29
1230,RANGE,128330109440,528926257774,-82.42,-91.69
1231,POLL,130661406720,531257508269,-82.72,-91.14
1231,POLL_ACK,532330487296,131734473537,-82.42,-92.0
1231,RANGE,136381243392,536977230137,-82.97,-92.49
1232,POLL,138713141248,539309081188,-82.3,-91.26
1232,POLL_ACK,540382346240,139786494082,-83.16,-93.16
1232,RANGE,144432899584,545028724722,-82.85,-91.6
1233,POLL,146764217856,547359996190,-82.17,-92.14
1233,POLL_ACK,548432870912,147837180366,-82.13,-91.29
1233,RANGE,152483990528,553079654046,-82.28,-91.07
1234,POLL,154815623168,555411239871,-82.04,-91.29
1234,POLL_ACK,556483840512,155888311587,-82.14,-91.91
1234,RANGE,160535663616,561131165487,-82.52,-91.99
1235,POLL,162867358208,563462813279,-82.84,-92.79
1235,POLL_ACK,564536146432,163940779177,-82.65,-91.22
1235,RANGE,168587055104,569182395333,-83.37,-93.06
1236,POLL,170918825984,571514119403,-83.07,-91.6
1236,POLL_ACK,572587183104,171991977483,-82.36,-91.1
1236,RANGE,176638529024,577233707593,-82.62,-91.04
1237,POLL,178970231296,579565363042,-82.62,-90.92
1237,POLL_ACK,580638215680,180043171730,-82.35,-91.14
1237,RANGE,184689126400,585284143307,-82.84,-92.41
1238,POLL,187021637120,587616607178,-82.07,-90.97
1238,POLL_ACK,588689750528,188094868267,-82.51,-91.97
1238,RANGE,192741165056,593336020254,-83.51,-92.1
1239,POLL,195072979968,595667788335,-83.18,-92.23
1239,POLL_ACK,596740659200,196145938632,-82.65,-92.1
1239,RANGE,200792759296,601387452781,-82.5,-91.76
1240,POLL,203124056576,603718703239,-82.52,-91.72
1240,POLL_ACK,604791564800,204197005927,-81.76,-91.86
1240,RANGE,208843318272,609437850071,-82.31,-91.36
1241,POLL,211175461888,611769946838,-82.62,-91.04
1241,POLL_ACK,612842532864,212248135708,-82.67,-92.96
1241,RANGE,216895114240,617489484252,-82.55,-91.25
1242,POLL,219226867712,619821190862,-82.63,-92.61
1242,POLL_ACK,620893551104,220299315742,-82.32,-91.84
1242,RANGE,224947036672,625541244906,-82.94,-91.58
1243,POLL,227278215680,627872377084,-82.8,-91.25
1243,POLL_ACK,628945178624,228351105030,-82.49,-91.91
1243,RANGE,232996706304,633590752802,-82.4,-90.99
1244,POLL,235329632256,635923631867,-82.32,-92.14
1244,POLL_ACK,636996575232,236402663417,-82.66,-92.85
1244,RANGE,241049200640,641643085338,-82.42,-91.35
1245,POLL,243381084160,643974921991,-81.75,-92.12
1245,POLL_ACK,645047890432,244454140404,-81.48,-91.67
1245,RANGE,249100999168,649694722080,-82.77,-91.32
1246,POLL,251432877056,652026553102,-82.72,-92.29
1246,POLL_ACK,653099932672,252506344439,-82.61,-93.11
1246,RANGE,257152602112,657746163213,-82.03,-92.14
1247,POLL,267535629824,668128982275,-82.13,-91.36
1247,POLL_ACK,669200463360,268607198696,-82.05,-91.75
1247,RANGE,273254050816,673847288336,-82.79,-91.44
1248,POLL,275587035136,676180225759,-83.4,-92.38
1248,POLL_ACK,677253093888,276659991080,-82.39,-91.52
1248,RANGE,281306800640,681899876289,-82.65,-92.08
1249,POLL,283638502912,684231531693,-82.5,-91.27
1249,POLL_ACK,685304691200,284711750241,-81.93,-91.31
1249,RANGE,289358036992,689950950795,-82.29,-90.98
1250,POLL,291689517056,692282383989,-82.33,-91.1
1250,POLL_ACK,693355091456,292762312344,-81.97,-91.28
1250,RANGE,297409049600,698001801544,-82.29,-90.99
1251,POLL,299740876288,700333581353,-82.47,-91.09
1251,POLL_ACK,701406568960,300813951727,-83.14,-92.45
1251,RANGE,305460132864,706052722933,-82.68,-92.02
1252,POLL,307792282112,708384825306,-83.51,-91.79
1252,POLL_ACK,709457483776,308865028393,-82.41,-91.81
1252,RANGE,313512434688,714104862918,-81.69,-90.93
1253,POLL,315843677696,716436059093,-82.33,-92.85
1253,POLL_ACK,717508624896,316916331273,-82.15,-91.48
1253,RANGE,321563658752,722155925369,-82.53,-92.62
1254,POLL,323895468032,724487687877,-83.23,-92.42
1254,POLL_ACK,725560963072,324968831029,-82.68,-92.05
1254,RANGE,329615177216,730207282240,-82.16,-91.2
